Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,edge_dir
alpha-Linolenic acid,Plasma,"Aziridine, 1-(2-buten-2-yl)-",Plasma,-1
alpha-Linolenic acid,Plasma,"Benzoic acid, methyl ester",Plasma,1
alpha-Linolenic acid,Plasma,Citric acid,Plasma,1
alpha-Tocopherol,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
alpha-Tocopherol,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
alpha-Tocopherol,Plasma,5-Aminovaleric acid,Plasma,-1
alpha-Tocopherol,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
alpha-Tocopherol,Plasma,Arabinaric acid,Plasma,1
alpha-Tocopherol,Plasma,Delorazepam,Plasma,1
alpha-Tocopherol,Plasma,Diphenyl ether,Plasma,1
alpha-Tocopherol,Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
alpha-Tocopherol,Plasma,Salsoline,Plasma,1
Arachidonic acid,Plasma,Azatadine,Plasma,1
Arachidonic acid,Plasma,"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1
Arachidonic acid,Plasma,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,1
Arachidonic acid,Plasma,beta-Lyxopyranose,Plasma,1
Arachidonic acid,Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
Arachidonic acid,Plasma,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,1
Arachidonic acid,Plasma,L-Threitol,Plasma,1
Arachidonic acid,Plasma,Myristic acid,Plasma,1
Arachidonic acid,Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
Arsenous acid,Plasma,"Benzene, 1,3-bis(1,1-dimethylethyl)-",Plasma,1
Aspartic acid,Plasma,Pyrrole-2-carboxylic acid,Plasma,-1
Azatadine,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Azatadine,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
Azatadine,Plasma,"Acetin, bis-1,3-trimethylsilyl ether",Plasma,1
Azatadine,Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
Azatadine,Plasma,L-Threitol,Plasma,1
Azatadine,Plasma,Metanephrine,Plasma,1
Azatadine,Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
Azatadine,Plasma,Sertraline carbamoyl glucuronide,Plasma,1
"Aziridine, 1-(2-buten-2-yl)-",Plasma,Ornithine,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,1-Phenylethanol,Plasma,-1
"Benzaldehyde, 2,5-dimethyl-",Plasma,1-Tetradecanol,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,5-Hydroxytryptophan,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Benzeneacetic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"Benzoic acid, pentadecyl ester",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Benzophenone,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma, 5-Hydroxyhexanoic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,D-Fructose,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Deoxycholic Acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Dihydrouracil,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Dinoseb ,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Diphenyl ether,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Dodecylcyclohexane,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"Furan, 2-pentyl-",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Glycine,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Glyoxime,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Hydantoic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Indole-3-carboxaldehyde,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Isofucosterol,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Isopropyl palmitate,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Methyl aminoacetate,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Neostigmine ,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Niclosamide,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Nonadecanoic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,p-Toluic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Phlorizin,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Pimelic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Propylamine,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Quazodine,Plasma,-1
"Benzaldehyde, 2,5-dimethyl-",Plasma,S-Methyl-L-cysteine,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Salsoline,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Suberic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Tartronic acid,Plasma,1
"Benzaldehyde, 2,5-dimethyl-",Plasma,Triethanolamine,Plasma,1
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Plasma,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,-1
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Plasma,Galactopyranose,Plasma,1
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Plasma,L-Threitol,Plasma,-1
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Plasma,Phenylalanine,Plasma,-1
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Plasma,Triethanolamine,Plasma,-1
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",Plasma,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",Plasma,1
Benzeneacetic acid,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
Benzeneacetic acid,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Benzeneacetic acid,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
Benzeneacetic acid,Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1-Octanol,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1-Phenylethanol,Plasma,-1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,2-Naphthol,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,alpha-Tocopherol,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Benzoic acid, pentadecyl ester",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Benzophenone,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Cinnamic acid,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Cyclopentanone, 2,2,4-trimethyl-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Dinoseb ,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Diphenyl ether,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Dodecylcyclohexane,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Eicosapentaenoic acid,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Indole-5-carboxylic acid,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Isofucosterol,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Isopropyl palmitate,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Itaconic acid,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Levulinic acid,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Methyl aminoacetate,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Niclosamide,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Nonadecanoic acid,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Phloroglucinol,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Propylamine,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,Triethanolamine,Plasma,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,L-Tyrosine,Plasma,1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Plasma,"1,3-Dioxane-4-methanol, 4,5-dimethyl-",Plasma,1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Plasma,"Benzene, 3-cyclohexen-1-yl-",Plasma,-1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Plasma,Indole-3-carboxaldehyde,Plasma,1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Plasma,L-5-Oxoproline,Plasma,1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Plasma,Methyl isovanillate,Plasma,1
"Benzoic acid, methyl ester",Plasma,Citric acid,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,1-Octanol,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,2-Naphthol,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,5-Hydroxytryptophan,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,Benzophenone,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,Diphenyl ether,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,"Furan, 2-pentyl-",Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,Isofucosterol,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,Levulinic acid,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,S-Methyl-L-cysteine,Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
"Benzoic acid, pentadecyl ester",Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
Benzophenone,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Benzophenone,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
Benzophenone,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Benzophenone,Plasma,1-Monoacetin,Plasma,1
Benzophenone,Plasma,2-Naphthol,Plasma,1
Benzophenone,Plasma,5-Hydroxytryptophan,Plasma,1
Benzophenone,Plasma,alpha-Tocopherol,Plasma,1
Benzophenone,Plasma,Arabinaric acid,Plasma,1
Benzophenone,Plasma,Dinoseb ,Plasma,1
Benzophenone,Plasma,Diphenyl ether,Plasma,1
Benzophenone,Plasma,Isofucosterol,Plasma,1
Benzophenone,Plasma,Isopropyl palmitate,Plasma,1
Benzophenone,Plasma,Itaconic acid,Plasma,1
Benzophenone,Plasma,Levulinic acid,Plasma,1
Benzophenone,Plasma,Methyl aminoacetate,Plasma,1
Benzophenone,Plasma,Niclosamide,Plasma,1
Benzophenone,Plasma,Nonadecanoic acid,Plasma,1
Benzophenone,Plasma,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,1
Benzophenone,Plasma,Phenoxyacetic acid,Plasma,1
Benzophenone,Plasma,Phlorizin,Plasma,1
Benzophenone,Plasma,Phloroglucinol,Plasma,1
Benzophenone,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Benzophenone,Plasma,Salsoline,Plasma,1
Benzophenone,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Benzophenone,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,Dinoseb ,Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,Isopropyl palmitate,Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,Itaconic acid,Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,Tartronic acid,Plasma,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,Triethanolamine,Plasma,1
beta-Lyxopyranose,Plasma,"Cetaben, N,O-bis(trimethylsilyl)-",Plasma,1
beta-Lyxopyranose,Plasma,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,1
beta-Lyxopyranose,Plasma,Methyl-3-methoxy-5-methyl benzoate,Plasma,1
beta-Lyxopyranose,Plasma,Tartronic acid,Plasma,1
Bis(trimethylsilyl)acetylene,Plasma,"Pyrazine, 3,6-dihydro-3,6-dimethyl-",Plasma,-1
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,"DL-Proline, 5-oxo-",Plasma,1
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",Plasma,"Propiophenone, 3',4'-dimethoxy-",Plasma,-1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma, 5-Hydroxyhexanoic acid,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Cadaverine,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"Cyclopentanone, 2,2,4-trimethyl-",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,D-Fructose,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Dinoseb ,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,DL-Glyceraldehyde,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"Dodecane, 4,6-dimethyl-",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Indole-5-carboxylic acid,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Isofucosterol,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Itaconic acid,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Metanephrine,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Tartronic acid,Plasma,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,Triethanolamine,Plasma,1
Butylated Hydroxytoluene,Plasma,"Acetamide, N,N-diethyl-",Plasma,1
Butylated Hydroxytoluene,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Cadaverine,Plasma,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",Plasma,-1
Cadaverine,Plasma,DL-Glyceraldehyde,Plasma,1
Cadaverine,Plasma,Isoxaben,Plasma,1
Cadaverine,Plasma,Methyl aminoacetate,Plasma,1
Cadaverine,Plasma,Methyl-3-methoxy-5-methyl benzoate,Plasma,1
Cadaverine,Plasma,Nonadecanoic acid,Plasma,1
Cadaverine,Plasma,p-Toluic acid,Plasma,1
Cadaverine,Plasma,S-Methyl-L-cysteine,Plasma,1
Cadaverine,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Cadaverine,Plasma,Tartronic acid,Plasma,1
"Cholest-7-en-3-ol, (3beta,5alpha)-",Plasma,"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",Plasma,-1
Cholesterol,Plasma,4-Cumylphenol,Plasma,1
Cinnamic acid,Plasma,Octopamine,Plasma,-1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,Benzeneacetic acid,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma, 5-Hydroxyhexanoic acid,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,Cyclo(L-prolyl-L-valine) ,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,D-Fructose,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,Deoxycholic Acid,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,Methylmalonic monoamide,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,"Propanetriol, 2-methyl-",Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,Propylamine,Plasma,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,Tartronic acid,Plasma,1
cyclobutanecarboxylic acid,Plasma,5-Hydroxytryptophan,Plasma,1
cyclobutanecarboxylic acid,Plasma,"5alpha-Pregnane-3,20-dione",Plasma,1
Cyclobutanol,Plasma, 5-Hydroxyhexanoic acid,Plasma,1
Cyclobutanol,Plasma,"Ethanone, 1-(2,5-dimethoxyphenyl)-",Plasma,1
Cyclobutanol,Plasma,Glyoxime,Plasma,1
Cyclobutanol,Plasma,Nonadecanoic acid,Plasma,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,1-Phenylethanol,Plasma,-1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,Cinnamic acid,Plasma,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,Sertraline carbamoyl glucuronide,Plasma,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,Tartronic acid,Plasma,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,Triethanolamine,Plasma,1
"Cyclopentanone, 2,2,4-trimethyl-",Plasma, 5-Hydroxyhexanoic acid,Plasma,1
"Cyclopentanone, 2,2,4-trimethyl-",Plasma,D-Fructose,Plasma,1
"Cyclopentanone, 2,2,4-trimethyl-",Plasma,Itaconic acid,Plasma,1
"Cyclopentanone, 2,2,4-trimethyl-",Plasma,Nonadecanoic acid,Plasma,1
"Cyclopentanone, 2,2,4-trimethyl-",Plasma,"Propanetriol, 2-methyl-",Plasma,1
D-(-)-Citramalic acid,Plasma,"2-Amino-4,6-dihydroxypyrimidine",Plasma,-1
D-(-)-Citramalic acid,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
D-(-)-Citramalic acid,Plasma,"3,4-Dihydroxymandelic acid, ethyl ester",Plasma,1
D-(-)-Citramalic acid,Plasma,Galactopyranose,Plasma,-1
D-(-)-Citramalic acid,Plasma,"Glycine, N-(N-DL-leucylglycyl)-",Plasma,1
D-(-)-Citramalic acid,Plasma,Isofucosterol,Plasma,1
D-(-)-Citramalic acid,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
D-(-)-Citramalic acid,Plasma,Succinic anhydride,Plasma,1
"D-(-)-Ribofuranose, tetrakis",Plasma,Methyl alpha-Lyxofuranoside,Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,2-Furoic acid,Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,D-Fructose,Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,DL-Glyceraldehyde,Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,"Dodecane, 4,6-dimethyl-",Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,Methyl aminoacetate,Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,Methyl-3-methoxy-5-methyl benzoate,Plasma,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
D-Fructose,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
D-Fructose,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
D-Fructose,Plasma,Benzeneacetic acid,Plasma,1
D-Fructose,Plasma,Deoxycholic Acid,Plasma,1
D-Fructose,Plasma,Methylmalonic monoamide,Plasma,1
D-Fructose,Plasma,"Propanetriol, 2-methyl-",Plasma,1
D-Fructose,Plasma,Propylamine,Plasma,1
D-Fructose,Plasma,Tartronic acid,Plasma,1
D-Fructose,Plasma,Triethanolamine,Plasma,1
D-Fructose,Plasma,Xylose,Plasma,1
"D-Isoleucine, N-acetyl-",Plasma,1-Tetradecanol,Plasma,1
"D-Isoleucine, N-acetyl-",Plasma,"Erythrono-1,4-lactone, (Z)-",Plasma,1
"D-Isoleucine, N-acetyl-",Plasma,L-5-Oxoproline,Plasma,1
"D-Isoleucine, N-acetyl-",Plasma,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
D-Mannose,Plasma,Phlorizin,Plasma,1
Decanoic acid,Plasma,(pm)-Phenylpropanolamine,Plasma,1
Decanoic acid,Plasma,Lactic Acid,Plasma,1
Decanoic acid,Plasma,Octanoic acid,Plasma,1
Dehydronorketamine,Plasma,"1,3-Dioxane-4-methanol, 4,5-dimethyl-",Plasma,1
Deoxycholic Acid,Plasma,1-Phenylethanol,Plasma,-1
Deoxycholic Acid,Plasma,"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",Plasma,-1
Deoxycholic Acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Deoxycholic Acid,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Deoxycholic Acid,Plasma,Delorazepam,Plasma,1
Deoxycholic Acid,Plasma,Glycolic acid,Plasma,1
