node1,node2
Itaconic acid__FEC,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine__PLS"
Tyrosine__FEC,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate__PLS"
3-O-methyl-beta-D-Glucopyranose__FEC,"D-Xylofuranose, 1,2,3,5-tetrakis-O-__PLS"
L-Valine__FEC,Indole-3-lactic acid__PLS
Cytosine__FEC,L-Leucine__PLS
Methylmaleic acid__FEC,Sertraline carbamoyl glucuronide__PLS
Supraene__FEC,L-Leucine__PLS
4-Pyridinol__FEC,Hexanoic acid__PLS
3-Pyridylcarbinol__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
L-Isoleucine__FEC,"1,1'-Biphenyl, 3,4-diethyl-__PLS"
Cytosine__FEC,"9,12-Octadecadienoic acid__PLS"
Serine__FEC,3-Aminobutanoic acid__PLS
D-(-)-Fructofuranose__FEC,Acetoacetic acid__PLS
Myristic acid__FEC,"Benzaldehyde, 2,5-dimethyl-__PLS"
"Propanoic acid, 2-oxo__FEC",Hydroquinidine__PLS
Xylose__FEC,3-Hydroxyisovaleric acid__PLS
1-Dodecanol__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
9-Octadecenoic acid__FEC,3-Hydroxyisovaleric acid__PLS
L-Valyl-L-leucine__FEC,Indole-3-lactic acid__PLS
L-Isoleucine__FEC,"N,O-Bis(trimethylsilyl)carbamate__PLS"
Norketamine__FEC,Trimidox__PLS
Ethyl alpha-D-glucopyranoside__FEC,2-Ketoisocaproic acid__PLS
Pentanedioic acid__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
Salsoline__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
D-(-)-Ribofuranose__FEC,1-Tetradecanol__PLS
5-Hydroxymethyl-2-furoic acid__FEC,"Aziridine, 1-(2-buten-2-yl)-__PLS"
"beta-D-Galactopyranoside, methyl-, acetate__FEC",Erythritol__PLS
Methylmaleic acid__FEC,Indole-3-lactic acid__PLS
Pentanedioic acid__FEC,1-Phenethylamine__PLS
L-Isoleucine__FEC,10-Heptadecenoic acid__PLS
Tyrosine__FEC,"2-Heptanone, 4,6-dimethyl-__PLS"
alpha-Tocopheryl acetate__FEC,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate__PLS"
"2-Allyl-1,4-dimethoxybenzene__FEC","2-Propanone, bis(1-methylethyl)hydrazone__PLS"
L-Aspartic acid__FEC,"9,12-Octadecadienoic acid__PLS"
DL-Phenylalanine__FEC,Acetoacetic acid__PLS
"2-Allyl-1,4-dimethoxybenzene__FEC","beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-__PLS"
"cis-4,5-Dihydroxy-o-dithiane__FEC",DL-Phenylalanine__PLS
Cyclohexanemethanol__FEC,Glycolic acid__PLS
Syringaldehyde__FEC,L-Aspartic acid__PLS
Suberic acid__FEC,Trimidox__PLS
Tyrosine__FEC,1-Phenethylamine__PLS
Urea__FEC,beta-Lyxopyranose__PLS
Xylazine__FEC,Trimethylsilyl oct-2-enoate__PLS
"2-Pentenedioic acid, 2-hydroxy-__FEC","9,12-Octadecadienoic acid__PLS"
9-Octadecenoic acid__FEC,Benzophenone__PLS
L-Isoleucine__FEC,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate__PLS"
Uracil__FEC,"Cyclopentanone, 2,2,4-trimethyl-__PLS"
D-Glucose__FEC,4-Hydroxybenzoic acid__PLS
Serine__FEC,Trimidox__PLS
Pipecolic acid__FEC,1-Phenethylamine__PLS
Supraene__FEC,"Erythrono-1,4-lactone, (Z)-__PLS"
"2-Allyl-1,4-dimethoxybenzene__FEC",Octocrylene__PLS
Vanillin__FEC,"Cyclopentanone, 2,2,4-trimethyl-__PLS"
Serine__FEC,"Cyclopentanone, 2,2,4-trimethyl-__PLS"
4-Methyl-5-thiazoleethanol__FEC,(pm)-Norketamine__PLS
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,1-Aminocyclopropanecarboxylic acid__PLS
2-Pyrrolidinone__FEC,DL-Glyceraldehyde__PLS
Tyrosine__FEC,"1,1'-Biphenyl, 3,4-diethyl-__PLS"
Supraene__FEC,DL-Glyceraldehyde__PLS
3-Pyridylcarbinol__FEC,"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene__PLS"
2-Ethylacetoacetate__FEC,"Benzaldehyde, 2,5-dimethyl-__PLS"
Pentanedioic acid__FEC,"Erythrono-1,4-lactone, (Z)-__PLS"
"2,5-Di-tert-butyl-4-hydroxyphenol__FEC",N-Isobutyrylglycine__PLS
beta-Arabinopyranose__FEC,N-Isovaleroylglycine__PLS
DL-Phenylalanine__FEC,Isoxaben__PLS
L-Aspartic acid__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
L-Valyl-L-leucine__FEC,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-__PLS"
Xylazine__FEC,2-Heptenoic acid__PLS
Salsoline__FEC,DL-Ornithine__PLS
L-Proline__FEC,Acetoacetic acid__PLS
2-Aminobutanoic acid__FEC,"D-Xylofuranose, 1,2,3,5-tetrakis-O-__PLS"
Vanillin__FEC,Acetoacetic acid__PLS
L-Valine__FEC,DL-Glyceraldehyde__PLS
Thymidine__FEC,"9,12-Octadecadienoic acid__PLS"
Cytosine__FEC,Arachidonic acid__PLS
Salsoline__FEC,Glyceric acid__PLS
Uracil__FEC,L-Aspartic acid__PLS
Uracil__FEC,L-Hydroxyproline__PLS
Phenol__FEC,n-Pentadecanol__PLS
L-Leucine__FEC,Isoxaben__PLS
3-Pyridylcarbinol__FEC,Acetoacetic acid__PLS
"2-Pentenedioic acid, 2-hydroxy-__FEC",Indole-3-lactic acid__PLS
Serine__FEC,"2,3,4-Trihydroxybutyric acid tetrakis__PLS"
D-(+)-Glucosamine__FEC,L-Hydroxyproline__PLS
Pipecolic acid__FEC,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine__PLS"
DL-Phenylalanine__FEC,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine__PLS"
2-Hydroxy-3-methylbutyric acid__FEC,Hydroquinidine__PLS
Supraene__FEC,Mirin__PLS
L-Aspartic acid__FEC,10-Heptadecenoic acid__PLS
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC","Benzaldehyde, 2,5-dimethyl-__PLS"
Hydroquinone__FEC,"Erythrono-1,4-lactone, (Z)-__PLS"
Cyclohexanemethanol__FEC,4-Hydroxybenzoic acid__PLS
L-Norvaline__FEC,Arsenous acid__PLS
"2,5-Di-tert-butyl-4-hydroxyphenol__FEC",Dobutamine__PLS
L-Norvaline__FEC,Indole-3-lactic acid__PLS
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol__FEC","L-Tryptophan, N-acetyl-1__PLS"
D-(-)-Fructofuranose__FEC,Methyl-3-methoxy-5-methyl benzoate__PLS
"cis-4,5-Dihydroxy-o-dithiane__FEC",Mirin__PLS
Phenylalanine__FEC,Niclosamide__PLS
L-Isoleucine__FEC,2-Isopropyl-5-methyl-1-heptanol__PLS
Tyrosine__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
2-Ethylacetoacetate__FEC,DL-Phenylalanine__PLS
L-Norvaline__FEC,10-Heptadecenoic acid__PLS
L-Leucine__FEC,Acetoacetic acid__PLS
3-Pyridylcarbinol__FEC,"2,2-Diallylpyrrolidine__PLS"
L-Rhamnose__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
L-Threonine__FEC,1-Monoacetin__PLS
L-Valyl-L-leucine__FEC,1-Aminocyclopropanecarboxylic acid__PLS
N-Methyl-L-proline__FEC,Indole-5-carboxylic acid__PLS
Cytosine__FEC,Sertraline carbamoyl glucuronide__PLS
"2,5-Di-tert-butyl-4-hydroxyphenol__FEC",Methylmalonic monoamide__PLS
Pyrrole-2-carboxylic acid__FEC,N-Isobutyrylglycine__PLS
N-Acetyl glucosamine methoxime__FEC,"Benzenemethanamine, 2,3-dimethoxy-__PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC","1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine__PLS"
Urea__FEC,L-Tryptophan__PLS
Supraene__FEC,Acetoacetic acid__PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)__FEC","2,5-Dimethoxymandelic acid__PLS"
Itaconic acid__FEC,3-Amino-5-morpholinomethyl-2-oxazolidinone__PLS
Phenylalanine__FEC,DL-Glyceraldehyde__PLS
D-(-)-Fructopyranose__FEC,2-Ketoisocaproic acid__PLS
beta-Arabinopyranose__FEC,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-__PLS"
Serine__FEC,Glycolic acid__PLS
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",Methyl-3-methoxy-5-methyl benzoate__PLS
Tyrosine__FEC,10-Heptadecenoic acid__PLS
D-Psicofuranose__FEC,"1,3,5-Benzetriol__PLS"
L-Isoleucine__FEC,"9,12-Octadecadienoic acid__PLS"
D-Fructose__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,Indole-3-lactic acid__PLS
Azelaic acid__FEC,Octan-2-yl palmitate__PLS
Methylmaleic acid__FEC,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS"
Phenylalanine__FEC,Isoxaben__PLS
DL-Phenylalanine__FEC,10-Heptadecenoic acid__PLS
"2,3,4-Trihydroxybutyric acid__FEC",DL-Ornithine__PLS
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,3-Amino-5-morpholinomethyl-2-oxazolidinone__PLS
2-Pyrrolidinone__FEC,Bis(trimethylsilyl)acetylene__PLS
3-Aminobutanoic acid__FEC,Indole-3-lactic acid__PLS
N-Acetylglucosamine__FEC,Isofucosterol__PLS
Picolinic acid__FEC,Trimidox__PLS
"Gluconolactone (3R,4S,5R,6R)__FEC",DL-Ornithine__PLS
4-Methyl-5-thiazoleethanol__FEC,"3-Buten-2-one, 3-trimethylsilyloxy-__PLS"
Suberic acid__FEC,Dihydrouracil__PLS
L-Serine__FEC,N-Isobutyrylglycine__PLS
L-Aspartic acid__FEC,5-Hydroxyquinoline__PLS
Serine__FEC,Sertraline carbamoyl glucuronide__PLS
L-Aspartic acid__FEC,L-Hydroxyproline__PLS
L-Rhamnose__FEC,"Glycine, N-(1-oxobutyl)-__PLS"
L-Serine__FEC,"Benzaldehyde, 2,5-dimethyl-__PLS"
2-Aminobutanoic acid__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
L-Valine__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
"2-Allyl-1,4-dimethoxybenzene__FEC","L-Lysine, ethyl ester__PLS"
9-Octadecenoic acid__FEC,4-Cumylphenol__PLS
D-(+)-Glucosamine__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
Itaconic acid__FEC,L-Isoleucine__PLS
13-Docosenamide__FEC,Xylazine__PLS
Glycerol__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
"2,4-Di-tert-butylphenol__FEC",cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate__PLS
Arabinose__FEC,Triethanolamine__PLS
Pyrrole-2-carboxylic acid__FEC,L-Aspartic acid__PLS
Pyrogallol__FEC,Hexanoic acid__PLS
Pentanedioic acid__FEC,13-Docosenamide__PLS
L-Isoleucine__FEC,Mirin__PLS
Pyrrole-2-carboxylic acid__FEC,Bis(trimethylsilyl)acetylene__PLS
D-Mannopyranose__FEC,"(S,S)-(-)-Hydrobenzoin__PLS"
L-Serine__FEC,DL-Glyceraldehyde__PLS
Cyclohexanemethanol__FEC,L-Isoleucine__PLS
Tyrosine__FEC,"N,O-Bis(trimethylsilyl)carbamate__PLS"
"Gluconolactone (3R,4S,5R,6R)__FEC",Mirin__PLS
D-(-)-Fructofuranose__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
"Azetidine, 1-acetyl-2-methyl__FEC","2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline__PLS"
"2',2,3,6'-Tetramethoxychalcone__FEC",5-Hydroxyquinoline__PLS
Phenylalanine__FEC,N-Isobutyrylglycine__PLS
Pipecolic acid__FEC,N-Isobutyrylglycine__PLS
3-Pyridylcarbinol__FEC,"Dodecane, 4,6-dimethyl-__PLS"
Phenylalanine__FEC,"9,12-Octadecadienoic acid__PLS"
"2-Allyl-1,4-dimethoxybenzene__FEC",2-Pyrrolidinone__PLS
"2,4-Di-tert-butylphenol__FEC",2-Furoic acid__PLS
"Guanidine, N,N-dimethyl__FEC","2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline__PLS"
2-Hydroxy-3-methylbutyric acid__FEC,3-Nonen-1-ol__PLS
L-Valine__FEC,5-Hydroxyquinoline__PLS
4-Hydroxybenzaldehyde__FEC,Acetoacetic acid__PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC","Inosose-2, 1,3,4,5,6-pentakis-__PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC",L-Glutamic acid__PLS
L-Rhamnose__FEC,Tetradecanenitrile__PLS
Dihydroxyacetone__FEC,"(S,S)-(-)-Hydrobenzoin__PLS"
L-Rhamnose__FEC,"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-__PLS"
"2,3,4-Trihydroxybutyric acid__FEC","Benzaldehyde, 2,5-dimethyl-__PLS"
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile__FEC","Glycine, N-(1-oxobutyl)-__PLS"
Norketamine__FEC,3-Methoxysalicylic acid__PLS
Aconitic acid__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
"Gluconolactone (3R,4S,5R,6R)__FEC",D-Ribose__PLS
L-Aspartic acid__FEC,Palmitelaidic acid__PLS
3-Pyridylcarbinol__FEC,Sertraline carbamoyl glucuronide__PLS
2-Ethylhexanoic acid__FEC,"2,2-Diallylpyrrolidine__PLS"
D-(-)-Fructopyranose__FEC,Ribitol__PLS
Phenol__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
2-Aminobutanoic acid__FEC,Acetoacetic acid__PLS
L-Aspartic acid__FEC,"1,1'-Biphenyl, 3,4-diethyl-__PLS"
Phenol__FEC,Azatadine__PLS
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,Decanoic acid__PLS
L-Proline__FEC,5-Hydroxyquinoline__PLS
"Propanoic acid, 2-oxo__FEC",Tartronic acid__PLS
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",2-Ketoisocaproic acid__PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC",Dihydrouracil__PLS
Picolinic acid__FEC,"2,2-Diallylpyrrolidine__PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)__FEC",2-Ketoisocaproic acid__PLS
beta-Arabinopyranose__FEC,Quazodine__PLS
Salsoline__FEC,3-Hydroxybutyric acid__PLS
4-Hydroxybenzaldehyde__FEC,"Phenol, 3,5-bis(1,1-dimethylethyl)-__PLS"
Phenylalanine__FEC,"N,O-Bis(trimethylsilyl)carbamate__PLS"
Cytosine__FEC,Dinoseb__PLS
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",DL-Phenylalanine__PLS
L-Isoleucine__FEC,L-Hydroxyproline__PLS
Supraene__FEC,Metanephrine__PLS
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)__FEC",Uracil__PLS
Vanillin__FEC,10-Heptadecenoic acid__PLS
D-(+)-Glucosamine__FEC,"Cholesta-3,5-diene__PLS"
Arabinose__FEC,4-Cumylphenol__PLS
alpha-Linolenic acid__FEC,Methylmalonic monoamide__PLS
L-Leucine__FEC,2-Isopropyl-5-methyl-1-heptanol__PLS
L-Valyl-L-leucine__FEC,"Cholest-7-en-3-ol, (3beta,5alpha)-__PLS"
Xylose__FEC,Benzophenone__PLS
Salsoline__FEC,L-Leucine__PLS
DL-Phenylalanine__FEC,Arachidonic acid__PLS
Vanillin__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
Hydracrylic acid__FEC,Glucopyranose__PLS
Pyrrole-2-carboxylic acid__FEC,10-Heptadecenoic acid__PLS
17-alpha-Hydroxypregnenolone__FEC,3-(2-Hydroxyethyl)imidazole-2-thione__PLS
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,3-Amino-2-piperidone__PLS
Phenylalanine__FEC,10-Heptadecenoic acid__PLS
D-(-)-Fructopyranose__FEC,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin__PLS"
Deoxyribopyranose__FEC,Dobutamine__PLS
L-Threonine__FEC,"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene__PLS"
Pentanedioic acid__FEC,"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-__PLS"
"2,3,4-Trihydroxybutyric acid__FEC",Glyceric acid__PLS
"Propanoic acid, 2-oxo__FEC",3-Indoleacetic acid__PLS
Pipecolic acid__FEC,"2-Heptanone, 4,6-dimethyl-__PLS"
Serine__FEC,3-Amino-2-piperidone__PLS
Norketamine__FEC,"9,12-Octadecadienoic acid__PLS"
L-Proline__FEC,Glycolic acid__PLS
Arabinose__FEC,"Propanetriol, 2-methyl-__PLS"
"Gluconolactone (3R,4S,5R,6R)__FEC",(pm)-Norketamine__PLS
6-Hydroxyhexanoic acid__FEC,"3-Buten-2-one, 3-trimethylsilyloxy-__PLS"
D-(+)-Glucosamine__FEC,Methyl-3-methoxy-5-methyl benzoate__PLS
Pipecolic acid__FEC,"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-__PLS"
Methylmaleic acid__FEC,"Cyclopentanone, 2,2,4-trimethyl-__PLS"
4-Hydroxybenzoic acid__FEC,Indole-3-lactic acid__PLS
3-O-methyl-beta-D-Glucopyranose__FEC,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine__PLS"
L-Valyl-L-leucine__FEC,Uracil__PLS
L-Serine__FEC,5-Hydroxyquinoline__PLS
D-(+)-Talofuranose__FEC,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-__PLS"
"Pentitol, 3-desoxy__FEC",4-Hydroxybenzoic acid__PLS
Salsoline__FEC,4-Hydroxybenzoic acid__PLS
"2,3-Butanediol__FEC",Cyclo(L-prolyl-L-valine)__PLS
Salsoline__FEC,D-Ribose__PLS
Syringaldehyde__FEC,D-Ribose__PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC","Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS"
Deoxyribopyranose__FEC,Sertraline carbamoyl glucuronide__PLS
Methylmaleic acid__FEC,"2,2-Diallylpyrrolidine__PLS"
D-Glucose__FEC,DL-Ornithine__PLS
2-Pyrrolidinone__FEC,"2-Heptanone, 4,6-dimethyl-__PLS"
3-Pyridylcarbinol__FEC,"2-Heptanone, 4,6-dimethyl-__PLS"
1-Octanol__FEC,Benzophenone__PLS
Tyrosine__FEC,Methylmalonic monoamide__PLS
Pipecolic acid__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
L-Serine__FEC,Isofucosterol__PLS
N-Acetylglucosamine__FEC,Tartronic acid__PLS
DL-Phenylalanine__FEC,D-Fructose__PLS
2-Aminobutanoic acid__FEC,Methyl-3-methoxy-5-methyl benzoate__PLS
3-Hydroxyisovaleric acid__FEC,"Glycine, N-(1-oxobutyl)-__PLS"
D-(-)-Fructofuranose__FEC,"1,1'-Biphenyl, 3,4-diethyl-__PLS"
Pipecolic acid__FEC,"1,1'-Biphenyl, 3,4-diethyl-__PLS"
4-Hydroxybenzaldehyde__FEC,"Cholesta-3,5-diene__PLS"
N-Acetylglucosamine__FEC,Cyclobutanol__PLS
DL-Phenylalanine__FEC,"N,O-Bis(trimethylsilyl)carbamate__PLS"
Xylazine__FEC,Tartronic acid__PLS
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,L-Isoleucine__PLS
Methylmaleic acid__FEC,"Benzaldehyde, 2,5-dimethyl-__PLS"
Itaconic acid__FEC,"Benzene, 3-cyclohexen-1-yl-__PLS"
"2,4-Di-tert-butylphenol__FEC",Succinic anhydride__PLS
17-alpha-Hydroxypregnenolone__FEC,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]-__PLS"
4-Hydroxybenzoic acid__FEC,"Cholesta-3,5-diene__PLS"
4-Methyl-5-thiazoleethanol__FEC,"1,2-Benzenedicarboxylic acid__PLS"
Pipecolic acid__FEC,Acetoacetic acid__PLS
Cytosine__FEC,"Azetidine, 1-acetyl-2-methyl-__PLS"
pyrazole__FEC,alpha-Linolenic acid__PLS
Salsoline__FEC,"Benzaldehyde, 2,5-dimethyl-__PLS"
"2,3,4-Trihydroxybutyric acid__FEC",L-Aspartic acid__PLS
Vanillin__FEC,Mirin__PLS
Menthol__FEC,"1-Octanol, 2-butyl-__PLS"
"2-Pentenedioic acid, 2-hydroxy-__FEC",1-Phenethylamine__PLS
L-Leucine__FEC,Glyoxime__PLS
"2',2,3,6'-Tetramethoxychalcone__FEC","Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
Supraene__FEC,"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene__PLS"
"2,4-Di-tert-butylphenol__FEC",Octocrylene__PLS
Pentanedioic acid__FEC,Ammeline__PLS
N-Acetylglucosamine__FEC,Trimethylsilyl oct-2-enoate__PLS
Tyrosine__FEC,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-__PLS"
D-(-)-Fructofuranose__FEC,L-Hydroxyproline__PLS
3-Undecene__FEC,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin__PLS"
beta-Alanine__FEC,"9,12-Octadecadienoic acid__PLS"
L-Serine__FEC,Mirin__PLS
N-Acetyl glucosamine methoxime__FEC,"1,2-Benzenedicarboxylic acid__PLS"
D-(-)-Fructopyranose__FEC,"2,5-Dimethoxyphenol__PLS"
L-Proline__FEC,L-Glutamic acid__PLS
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__FEC",L-Tryptophan__PLS
Decyl oleate__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
Cyclohexanemethanol__FEC,"Octane, 1-propoxy-__PLS"
Campesterol__FEC,Tributyl acetylcitrate__PLS
Xylazine__FEC,N-Valerylglycine__PLS
Supraene__FEC,Palmitelaidic acid__PLS
Cholesterol__FEC,"D-(+)-Ribono-1,4-lactone (R,S,R)-__PLS"
L-Serine__FEC,3-Methoxysalicylic acid__PLS
"Butanoic acid, 3,4-dihydroxy-__FEC",4-Hydroxybenzoic acid__PLS
3-Deoxyhexitol__FEC,2-Pyrrolidinone__PLS
3-Deoxyhexitol__FEC,Desmosterol__PLS
Vanillin__FEC,"2-Heptanone, 4,6-dimethyl-__PLS"
"cis-4,5-Dihydroxy-o-dithiane__FEC",Ethanolamine__PLS
3-O-methyl-beta-D-Glucopyranose__FEC,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine__PLS"
2-Ethylacetoacetate__FEC,"1,3-Cyclohexanebis(methylamine)__PLS"
Monomethyl succinate__FEC,"1,3-Cyclohexanebis(methylamine)__PLS"
3-Pyridylcarbinol__FEC,3-Amino-5-morpholinomethyl-2-oxazolidinone__PLS
L-Serine__FEC,Dinoseb__PLS
Erythritol__FEC,Tetradecanenitrile__PLS
"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy__FEC",Xylazine__PLS
3-Pyridylcarbinol__FEC,3-Aminobutanoic acid__PLS
"2,3,4-Trihydroxybutyric acid__FEC",3-Methoxysalicylic acid__PLS
N-(2-hydroxyethyl)-succinimide__FEC,"Benzaldehyde, 2,5-dimethyl-__PLS"
9-Octadecenoic acid__FEC,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-__PLS"
Methylmaleic acid__FEC,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-__PLS"
Vanillin__FEC,Dobutamine__PLS
L-Isoleucine__FEC,Metanephrine__PLS
"2,3,4-Trihydroxybutyric acid__FEC",N-Isobutyrylglycine__PLS
Syringaldehyde__FEC,N-Isobutyrylglycine__PLS
D-Glucose__FEC,Oxalic acid__PLS
2-Pyrrolidinone__FEC,Tetradecanenitrile__PLS
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",Tetradecanenitrile__PLS
D-Glucose__FEC,Uracil__PLS
D-(-)-Fructofuranose__FEC,"Cholesta-3,5-diene__PLS"
Serine__FEC,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-__PLS"
"Butanoic acid, 3,4-dihydroxy-__FEC",Xylazine__PLS
L-Serine__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
L-Proline__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
17-alpha-Hydroxypregnenolone__FEC,Decanoic acid__PLS
Cyclohexanemethanol__FEC,1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS
3-Buten-2-one__FEC,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin__PLS"
beta-D-(-)-Ribopyranose__FEC,"L-Tryptophan, N-acetyl-1__PLS"
DL-Phenylalanine__FEC,Methylmalonic monoamide__PLS
3-Hydroxybutyric acid__FEC,D-Leucylglycylglycine__PLS
1-Octanol__FEC,2-Heptenoic acid__PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)__FEC","Octane, 1-propoxy-__PLS"
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside__FEC,alpha-Linolenic acid__PLS
Uracil__FEC,Palmitelaidic acid__PLS
L-Aspartic acid__FEC,"Cyclopentanone, 2,2,4-trimethyl-__PLS"
3-Pyridylcarbinol__FEC,Glycolic acid__PLS
3-Hexenedioic acid__FEC,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-__PLS"
9-Octadecenoic acid__FEC,"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-__PLS"
Tyrosine__FEC,"Glycine, N-(N-DL-leucylglycyl)-__PLS"
4-Hydroxybenzaldehyde__FEC,10-Heptadecenoic acid__PLS
Phenylalanine__FEC,Arachidonic acid__PLS
Pipecolic acid__FEC,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS"
Cytosine__FEC,"Cholesta-3,5-diene__PLS"
Urea__FEC,Guanabenz__PLS
Cytosine__FEC,Metanephrine__PLS
9-Octadecenoic acid__FEC,Tartronic acid__PLS
