,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS_73_REP_190124,DSS_76_REP_190124,DSS_77_REP_190124,DSS_T0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
L-Cysteine,18.42569287061068,17.82452995731995,17.803271822607126,20.947461276826346,17.890813197325866,17.890813197325866,18.42569287061068,19.0170516179095,18.294739554501465,19.423019197334487,,18.044120996363862,20.850808007307744
L-Glutamic acid,22.77394850710385,23.96446493667471,23.09652677510476,24.45243153284123,24.5385143337438,23.39212425775114,24.127664019786877,23.758738379142873,23.232478570121216,25.456846018859697,25.892103474842564,26.794125067765584,23.585837182310325
L-Glutamine,13.99757220612477,8.437110709713595,16.173385070384008,18.589884782564415,15.990609099325692,10.779364047475678,12.12741999060478,11.514267928225033,19.459833110503997,19.629613795354487,18.745132360237974,19.21629041218115,18.929483216725608
l-Histidine ethyl ester,26.794125067765584,,25.74843576288559,29.557238653472186,26.794125067765584,24.5385143337438,,26.19944442357079,26.336013775850347,28.135820642674332,29.557238653472186,28.86821948914614,
L-Hydroxyproline,23.54182310975582,24.346187767479726,24.346187767479726,21.296347270004745,24.05735318243702,23.585837182310325,22.14273213899054,23.476707946641394,21.98787118720285,26.083108472505163,,,
L-Isoleucine,30.457081396249325,30.89176755984363,29.557238653472186,29.938705848508093,29.813278009564595,29.557238653472186,30.457081396249325,29.813278009564595,29.938705848508093,29.69514394551681,,30.89176755984363,30.89176755984363
L-Leucine,34.106248246560654,34.70620580834502,34.70620580834502,34.70620580834502,33.16415523395678,34.106248246560654,34.70620580834502,34.70620580834502,34.106248246560654,,29.813278009564595,34.106248246560654,33.78761740019422
L-Lysine,27.256142839780374,27.256142839780374,26.794125067765584,27.16552195326063,27.05718356582006,27.73040421419245,26.083108472505163,27.73040421419245,29.037719087970096,26.688296250205116,28.26473762366425,27.871164462809755,28.51228500809141
"L-Lysine, ethyl ester ",32.337779097650085,33.16415523395678,31.53197674890691,34.106248246560654,30.89176755984363,31.53197674890691,32.337779097650085,33.78761740019422,32.81957410394571,,,,35.69370352375789
L-Methionine,25.95667430850201,25.892103474842564,24.38950884543929,28.973383738146165,22.887776930627812,23.716460448444305,26.6201800912091,24.60826210984006,26.6201800912091,29.422150649678,30.30087492738009,29.422150649678,27.35080930430649
L-Norleucine,,,,,,,,,,28.26473762366425,28.973383738146165,28.020814950435433,
L-Ornithine,21.103230061269038,21.473874637841547,20.55279273639784,17.708997530179452,20.90424816618832,21.170805030469182,21.4003481559925,21.296347270004745,21.36409445394503,22.739633443858526,22.438015312015946,21.448463775039905,
L-Proline,33.78761740019422,33.78761740019422,33.78761740019422,32.81957410394571,34.106248246560654,33.16415523395678,34.106248246560654,34.106248246560654,33.16415523395678,34.70620580834502,35.69370352375789,34.70620580834502,34.106248246560654
L-Threitol,9.879569371444623,8.613126201398456,,7.832200207475028,7.36848201745798,11.102458222320994,,,8.900213460214147,,,,
L-Threonine,23.914980354751055,24.45243153284123,23.39212425775114,24.67075897657363,22.739633443858526,23.821254036692288,24.80567999357708,23.430921085529484,23.430921085529484,27.447107635858515,,29.037719087970096,23.54182310975582
L-Tryptophan,29.938705848508093,13.900376578725893,27.871164462809755,31.53197674890691,29.69514394551681,26.19944442357079,27.871164462809755,30.13788546863514,30.457081396249325,30.89176755984363,31.15675533695977,30.457081396249325,31.15675533695977
"L-Tryptophan, N-acetyl-1",16.215655550561845,,15.323150843460102,15.764571468318742,14.376416116894761,,13.872006254545205,16.578530185220774,16.53931803595402,17.33158696479628,17.303192362532272,17.373283717777664,19.400573338593833
L-Valine,31.32464405083582,32.18182717100087,30.65717937445432,30.89176755984363,31.53197674890691,30.89176755984363,31.53197674890691,31.841218981674704,31.32464405083582,32.18182717100087,32.18182717100087,32.337779097650085,31.841218981674704
Lactic Acid,26.688296250205116,27.35080930430649,27.05718356582006,27.05718356582006,26.88517410245357,27.35080930430649,26.794125067765584,26.794125067765584,26.398894623732556,23.476707946641394,22.14273213899054,25.23727152069106,23.96446493667471
Latanoprost lactone diol,,14.330881153198353,,17.031543092625643,,,,,,17.008970665430454,16.793350431670675,16.856624003438768,
Leucylglycine,,,,,,,,,,25.114037128917655,,,
Levulinic acid,18.011945809358853,18.26504526976658,18.31955776679727,17.467977900662287,19.13231528606232,19.13231528606232,18.77329779017504,17.93598319593494,18.859792534018464,17.96954724511451,18.77329779017504,18.929483216725608,20.727263101365523
Luteolin ,21.528303882941092,22.23868736466526,19.162048859244987,,21.4003481559925,22.470899925094425,22.02643659489743,,,15.405088110114423,15.176027156901302,,
Malic acid,17.82452995731995,18.77329779017504,18.525704336610854,18.076864187304007,14.895013095309208,18.011945809358853,19.587671351059978,18.804449127771363,18.26504526976658,20.401555028459068,19.252229197425127,20.69686745967054,19.569789218228394
meso-Erythritol,22.887776930627812,22.77394850710385,22.113886571257673,25.830536737492952,23.63614345718412,,,,,22.553503852544203,,,
Metanephrine,23.96446493667471,22.02643659489743,23.914980354751055,16.72234370303497,22.603355935606036,,21.647293340750327,20.31399972837066,21.225126785679727,,,,
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",19.712597982204976,,19.663395774068803,,,18.900717658446986,19.13231528606232,19.68586336917248,18.77329779017504,21.647293340750327,20.90424816618832,,
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",,,,,,,,,,,,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",30.30087492738009,29.938705848508093,27.16552195326063,26.794125067765584,27.447107635858515,28.51228500809141,30.13788546863514,28.51228500809141,27.447107635858515,30.0308174343997,29.938705848508093,31.15675533695977,30.30087492738009
"Methyl 2,4-dihydroxybenzoate",24.80567999357708,23.998791804143277,26.398894623732556,24.38950884543929,25.23727152069106,26.526117111734184,24.38950884543929,,26.688296250205116,27.16552195326063,27.447107635858515,27.35080930430649,26.336013775850347
Methyl alpha-Lyxofuranoside,,,,,,,,,,18.31955776679727,18.874713142144913,18.215951384677066,
Methyl aminoacetate,9.79517782889924,6.5884417535318525,10.185437394842268,,10.227928344865886,10.967634176725438,10.44768035394635,10.581441847887719,8.385594771060665,13.299524273128414,13.24504360442354,13.959297643327725,16.3316947026017
"Methyl galactoside (1R,2S,3S,4R,5R)-",13.355211543382914,6.823750767284803,,,13.900376578725893,,11.787821025227434,15.045670240760105,11.241440816695498,19.162048859244987,19.353575759503997,19.569789218228394,20.37880721560688
Methyl isovanillate,10.44768035394635,9.639279878386539,12.572828378477455,12.631619337869559,12.038323619152653,9.879569371444623,13.299524273128414,12.915434771829592,9.639279878386539,11.353858129970044,,,
Methyl leucinate,25.74843576288559,,,,24.60826210984006,,,,,25.653757623520484,,26.083108472505163,
Methyl-3-methoxy-5-methyl benzoate,9.278074164691516,8.15937216568915,8.228155816633913,15.323150843460102,10.779364047475678,10.820501092703577,9.12695566034981,,8.613126201398456,,,,
Methylmalonic monoamide,10.779364047475678,10.91608403810231,10.91608403810231,10.91608403810231,11.587134843843792,11.353858129970044,11.102458222320994,10.487163562652496,,16.824449814739356,17.098247966664776,17.063095861840058,
Methylsuccinic acid,11.960071832457418,11.102458222320994,12.381396768674305,12.038323619152653,13.759165430473931,13.503054744425164,13.355211543382914,12.82238254364817,10.38112902322238,,17.82452995731995,,19.187581048044294
Mirin,33.16415523395678,32.337779097650085,33.16415523395678,32.18182717100087,32.337779097650085,27.447107635858515,33.16415523395678,32.337779097650085,32.507302960909506,,,,
Mitoxantrone,16.642589612212966,17.54089681836928,,21.647293340750327,17.178829941356778,,17.77986918874094,17.031543092625643,16.29669433477845,,21.503306389438173,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",21.330812193706336,21.528303882941092,22.18104577317147,16.687578694649417,22.113886571257673,22.337274437811843,22.41266987563089,21.064283312637436,20.37880721560688,,,,
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",,,,19.915663889540703,,,,,,,18.241505200416107,,
Myristic acid,24.880157984051962,25.653757623520484,25.114037128917655,25.1843827915228,25.892103474842564,25.1843827915228,25.23727152069106,24.67075897657363,25.456846018859697,24.27524702220432,24.880157984051962,24.95573487933232,26.526117111734184
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",,,,,,,,7.933656850586039,,13.586829175261787,14.418295819473279,,
N-(Trimethylsilyl)hexanamide,17.85878822244882,18.6813283179764,16.642589612212966,19.075534084213622,16.431876234306806,16.642589612212966,17.137997351351995,17.708997530179452,17.208089233365254,18.71327863091568,18.400340891137283,18.241505200416107,
N-Acetyl-D-galactosamine,19.21629041218115,,20.69686745967054,,20.37880721560688,20.0145799179434,19.884317064186444,20.267081883265913,,,,,
N-Acetyl-L-glutamic acid,,16.13854448061069,,14.043058300936089,,,,,,18.859792534018464,18.153063191241287,18.98218827458316,
N-Acetyl-L-phenylalanine,5.24052017936675,4.245152453624054,7.144664087019271,3.2030715401087226,8.02407066862705,7.694596559039426,7.144664087019271,3.5843578896564767,,,,,16.29669433477845
N-Acetyltyrosine,,,,16.25524016795433,,,,,10.44768035394635,18.6813283179764,18.076864187304007,17.6217073512717,
N-alpha-Acetyl-L-Lysine,19.519355039473638,,,23.285680757322435,,,,19.884317064186444,,23.914980354751055,23.349674462827124,21.473874637841547,
n-Butylamine,19.94786825646556,18.589884782564415,18.623209527049543,19.519355039473638,19.252229197425127,19.252229197425127,18.900717658446986,18.929483216725608,20.0145799179434,18.044120996363862,17.58270070310666,18.874713142144913,20.218205145355753
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",,,,,,,,11.846280387189081,12.82238254364817,16.29669433477845,14.376416116894761,15.405088110114423,
N-Isobutyl-sec-butylamine,19.915663889540703,19.94786825646556,19.68586336917248,19.353575759503997,20.0145799179434,20.109784293625292,20.338751877716042,19.31692204122292,19.915663889540703,20.90424816618832,18.011945809358853,,
N-Isobutyrylglycine,15.726376172909594,14.418295819473279,19.976539642816576,18.745132360237974,20.074428529533243,18.11054732763668,18.859792534018464,,19.519355039473638,,13.959297643327725,,
N-Isovaleroylglycine,13.959297643327725,13.447857779151686,14.802107144724356,12.240254147292243,12.240254147292243,13.99757220612477,15.323150843460102,14.526211862098686,13.900376578725893,17.54089681836928,16.29669433477845,17.82452995731995,
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,,,,,,6.823750767284803,,,,,,,14.162606010462351
n-Pentadecanol,,17.6217073512717,,,18.71327863091568,,18.96000390401945,,,9.91701215472802,9.879569371444623,,15.176027156901302
N-Valerylglycine,8.228155816633913,6.985893041230985,11.514267928225033,11.846280387189081,12.82238254364817,10.684239505640372,14.063524816810936,13.635040517561068,8.228155816633913,14.418295819473279,,15.990609099325692,
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",16.76385170691238,16.97862927667314,18.545485015279446,,18.929483216725608,18.42569287061068,18.181120513462393,17.008970665430454,16.374401143949182,19.68586336917248,19.976539642816576,,
"N,N-Diethyl-2-aminoethanol",,,,23.96446493667471,,,,,,24.60826210984006,23.96446493667471,22.509236928917154,
"N,N-Dimethyl-2-cyclohexyloxyethylamine",20.267081883265913,20.338751877716042,19.587671351059978,19.663395774068803,20.18444468450388,20.267081883265913,19.915663889540703,19.377808404713118,20.18444468450388,,,,
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",,,,,,,,,,10.38112902322238,,,
"N,O-Bis(trimethylsilyl)carbamate",14.526211862098686,13.759165430473931,13.503054744425164,10.684239505640372,12.491917499446004,14.895013095309208,12.82238254364817,10.185437394842268,13.615944742457838,12.986523748677923,14.840453737622385,13.900376578725893,18.011945809358853
Naphthofluorescein,,,,,,,,,,,,,
Neostigmine ,19.047007788243796,19.047007788243796,,,18.457698982857444,17.96954724511451,18.6813283179764,16.13854448061069,,20.218205145355753,21.473874637841547,21.225126785679727,
Niacin,17.58270070310666,19.459833110503997,20.574388474014633,16.76385170691238,19.0170516179095,19.075534084213622,19.0170516179095,18.589884782564415,17.756079080811524,19.353575759503997,19.884317064186444,19.400573338593833,20.338751877716042
Niacinamide,24.60826210984006,26.19944442357079,26.19944442357079,25.74843576288559,26.26246064579268,25.892103474842564,25.892103474842564,25.830536737492952,25.653757623520484,25.95667430850201,26.88517410245357,26.6201800912091,26.083108472505163
Niclosamide,16.431876234306806,15.323150843460102,15.69162437018483,15.176027156901302,13.615944742457838,16.51427461510479,15.726376172909594,14.330881153198353,14.271578500001299,16.72234370303497,17.683580593243956,17.890813197325866,19.0170516179095
Nitrosothymol,,,15.829949939103326,,13.586829175261787,13.900376578725893,,11.241440816695498,13.503054744425164,,,,19.075534084213622
Nonadecanoic acid,10.487163562652496,9.879569371444623,10.820501092703577,8.078487821599968,,12.491917499446004,11.353858129970044,9.278074164691516,9.879569371444623,13.680695348816036,14.613893875629818,15.509966623013021,17.137997351351995
Nonanal,13.759165430473931,13.188369099922344,13.900376578725893,12.692355587562428,14.043058300936089,14.526211862098686,14.330881153198353,13.586829175261787,13.15713936428066,14.162606010462351,15.045670240760105,14.162606010462351,17.54089681836928
Nonanoic acid,22.23868736466526,23.162783849885912,22.41266987563089,22.691623145484815,22.509236928917154,23.4997142344362,22.23868736466526,22.18104577317147,22.887776930627812,23.31473498258176,23.63614345718412,23.674041468876645,25.1843827915228
Norketamine,28.86821948914614,29.422150649678,29.037719087970096,27.591961596404175,29.299028451679874,29.69514394551681,28.86821948914614,28.86821948914614,28.86821948914614,29.18307997670736,30.0308174343997,30.13788546863514,29.69514394551681
"O-Methyl-N,N'-diisopropylisourea ",20.80489511106007,23.430921085529484,30.30087492738009,,,,30.89176755984363,31.32464405083582,24.5385143337438,31.53197674890691,,28.973383738146165,
Oct-1-en-3-ol,19.278093190395012,18.929483216725608,20.074428529533243,17.890813197325866,18.77329779017504,19.884317064186444,20.13023649337836,19.187581048044294,19.663395774068803,19.519355039473638,19.712597982204976,19.976539642816576,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",,,12.82238254364817,,,,,,,,,,
Octan-2-yl palmitate,19.663395774068803,19.830388555174856,19.712597982204976,20.0145799179434,21.126766697652876,21.528303882941092,19.976539642816576,18.51017463476546,21.103230061269038,18.215951384677066,,,21.170805030469182
"Octanamide, N-(2-hydroxyethyl)-",,18.545485015279446,,,,,,15.12875857198395,,,19.490728410067863,,
"Octane, 1-propoxy-",12.175815056791448,10.581441847887719,8.329782236261714,8.29113811998227,9.278074164691516,7.872950517460959,,,4.682530016580031,,,,
Octanoic acid,20.37880721560688,20.90424816618832,20.109784293625292,19.712597982204976,20.641185112479572,21.296347270004745,20.18444468450388,19.490728410067863,20.90424816618832,19.94786825646556,20.37880721560688,20.31399972837066,21.98787118720285
Octocrylene,6.5884417535318525,10.967634176725438,,8.02407066862705,10.487163562652496,,10.38112902322238,,10.820501092703577,,,,17.33158696479628
Octopamine,26.6201800912091,26.526117111734184,26.6201800912091,26.398894623732556,25.653757623520484,,26.19944442357079,26.97864927073885,,,22.113886571257673,22.23868736466526,
Ornithine,21.296347270004745,24.05735318243702,21.296347270004745,29.037719087970096,21.473874637841547,19.663395774068803,22.808118801822154,22.887776930627812,23.4997142344362,28.51228500809141,25.54861304074636,28.398868226790213,
Oxalic acid,17.92169922371412,19.915663889540703,19.423019197334487,19.459833110503997,18.545485015279446,18.36647082551729,20.074428529533243,18.96000390401945,19.884317064186444,19.047007788243796,19.13231528606232,19.13231528606232,20.764191715040603
"Oxalic acid, allyl octyl ester",13.299524273128414,12.175815056791448,13.056286053658395,11.241440816695498,,9.278074164691516,13.615944742457838,,13.056286053658395,,10.44768035394635,,15.91067078511715
p-Hydroxydiisopropylbenzene,17.178829941356778,20.641185112479572,17.85878822244882,19.31692204122292,20.31399972837066,21.126766697652876,16.578530185220774,17.098247966664776,21.02163069756207,20.50238442778997,20.764191715040603,21.126766697652876,22.30432585442568
p-Toluic acid,8.329782236261714,8.29113811998227,8.02407066862705,7.933656850586039,10.38112902322238,10.227928344865886,10.103061377065925,7.771536565134165,7.771536565134165,13.959297643327725,14.271578500001299,14.978238346418712,16.374401143949182
Palmitelaidic acid,24.45243153284123,24.880157984051962,24.60826210984006,22.23868736466526,24.127664019786877,24.45243153284123,24.880157984051962,23.96446493667471,24.80567999357708,24.67075897657363,21.255272820309276,25.74843576288559,26.26246064579268
Palmitic Acid,,,19.94786825646556,20.13023649337836,19.075534084213622,20.641185112479572,,22.962755382669226,20.947461276826346,24.5385143337438,25.114037128917655,23.430921085529484,27.16552195326063
Pantolactone,17.063095861840058,17.008970665430454,16.3316947026017,16.97862927667314,17.77986918874094,17.708997530179452,17.303192362532272,16.089133075325154,16.431876234306806,17.178829941356778,17.77986918874094,17.650336331768106,19.519355039473638
Pantothenic acid ,20.55279273639784,18.96000390401945,22.470899925094425,20.69686745967054,,22.438015312015946,13.790635235239417,,22.41266987563089,,,,
Pentacosanoic acid,,,,,12.692355587562428,,,,,,,,14.526211862098686
Pentadecanoic acid,22.438015312015946,22.691623145484815,22.23868736466526,21.853878413771135,22.438015312015946,22.27119795290972,22.27119795290972,22.02643659489743,22.438015312015946,22.113886571257673,23.064613651929566,23.09652677510476,23.63614345718412
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",14.122295579355558,14.840453737622385,14.69237703780166,15.69162437018483,,14.330881153198353,16.25524016795433,16.29669433477845,14.418295819473279,,,,
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",7.237424327298849,,7.832200207475028,2.6975912378214906,,8.228155816633913,8.02407066862705,6.985893041230985,5.783746064070977,,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",4.355923871274419,3.6669809277740817,6.146813626862924,6.985893041230985,8.329782236261714,,7.237424327298849,5.783746064070977,3.3126929426544227,12.491917499446004,12.381396768674305,,
Pentanoic acid,,16.173385070384008,17.708997530179452,,18.400340891137283,17.373283717777664,,17.54089681836928,,16.687578694649417,16.687578694649417,16.043041968213807,18.874713142144913
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",11.514267928225033,10.38112902322238,12.884525409901453,10.44768035394635,12.572828378477455,13.15713936428066,12.038323619152653,10.227928344865886,10.581441847887719,13.759165430473931,,14.376416116894761,
Pentylone,31.967927527737817,,29.18307997670736,33.78761740019422,33.78761740019422,33.78761740019422,31.32464405083582,35.69370352375789,35.69370352375789,26.19944442357079,27.05718356582006,33.16415523395678,
Petroselinic acid,3.7867974161140237,,4.6400580355342065,,,7.144664087019271,10.227928344865886,0.8501757442506239,3.2030715401087226,,,,14.978238346418712
Phenanthridin-6-ol ,27.447107635858515,,28.973383738146165,25.95667430850201,29.18307997670736,28.64025839940879,27.256142839780374,26.88517410245357,26.88517410245357,27.35080930430649,,26.336013775850347,
"Phenol, 3,5-bis(1,1-dimethylethyl)-",17.44445169377594,17.756079080811524,17.303192362532272,17.137997351351995,18.6813283179764,18.215951384677066,18.31955776679727,15.216712534481676,17.467977900662287,16.25524016795433,15.91067078511715,18.589884782564415,17.96954724511451
Phenol,18.623209527049543,17.803271822607126,17.54089681836928,16.400864662600988,17.54089681836928,18.6813283179764,17.54089681836928,16.72234370303497,18.11054732763668,16.97862927667314,17.467977900662287,17.467977900662287,19.104692403905872
Phenoxyacetic acid,,9.372726265192195,,7.144664087019271,,20.31399972837066,8.329782236261714,,5.24052017936675,,,,
phenoxyethanol,17.511627210159055,17.92169922371412,18.241505200416107,17.063095861840058,18.181120513462393,21.647293340750327,22.36485659826712,17.137997351351995,17.240062989090028,19.252229197425127,20.218205145355753,19.490728410067863,21.02163069756207
Phenylalanine,28.51228500809141,29.18307997670736,28.86821948914614,30.30087492738009,29.557238653472186,,29.037719087970096,29.422150649678,30.0308174343997,29.813278009564595,30.457081396249325,30.65717937445432,30.457081396249325
Phenylpropanolamine,28.020814950435433,26.398894623732556,29.813278009564595,,28.51228500809141,30.30087492738009,28.64025839940879,26.398894623732556,,,,,29.037719087970096
Phlorizin,,,,,,,,,,14.063524816810936,14.162606010462351,14.895013095309208,
Phloroglucinol,13.900376578725893,11.720393544860881,13.586829175261787,16.089133075325154,16.578530185220774,13.680695348816036,14.802107144724356,12.884525409901453,12.915434771829592,16.089133075325154,17.708997530179452,16.793350431670675,
Phosalone,,,,19.400573338593833,,,,,,,,,
Phthalazin-1-one,30.89176755984363,29.69514394551681,30.89176755984363,30.13788546863514,31.32464405083582,31.15675533695977,29.813278009564595,29.557238653472186,30.65717937445432,30.13788546863514,32.81957410394571,30.30087492738009,29.422150649678
Picolinic acid,21.36409445394503,21.724664897638124,21.853878413771135,21.103230061269038,21.577935223335366,21.98787118720285,21.8020320809207,21.754482536450816,21.754482536450816,22.30432585442568,22.962755382669226,22.65283473995788,23.349674462827124
Pimelic acid,12.296747807659711,13.299524273128414,12.772664579495903,10.820501092703577,13.99757220612477,12.572828378477455,13.24504360442354,12.772664579495903,10.719361350735484,16.043041968213807,16.76385170691238,16.089133075325154,17.683580593243956
Pipecolic acid,28.398868226790213,29.557238653472186,28.398868226790213,31.967927527737817,26.19944442357079,28.398868226790213,24.27524702220432,27.35080930430649,31.15675533695977,32.81957410394571,33.78761740019422,27.16552195326063,28.135820642674332
"Piperidine, 1-(1-methylpentyl)-",17.756079080811524,17.373283717777664,17.279278563921903,17.373283717777664,18.241505200416107,18.153063191241287,17.93598319593494,16.89063007353437,17.33158696479628,16.400864662600988,,16.215655550561845,
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",22.077884833120095,,20.850808007307744,18.929483216725608,,21.60767614047673,,21.577935223335366,21.853878413771135,,21.126766697652876,21.724664897638124,
"Propanetriol, 2-methyl-",13.188369099922344,11.514267928225033,10.296355121493692,7.967368779622313,11.720393544860881,11.846280387189081,11.960071832457418,9.996968364140749,11.102458222320994,13.24504360442354,13.615944742457838,15.176027156901302,17.208089233365254
"Propanoic acid, 2-methyl-",19.187581048044294,18.804449127771363,19.075534084213622,17.6217073512717,18.83070789389641,19.21629041218115,19.423019197334487,19.252229197425127,19.187581048044294,19.884317064186444,19.757255053875422,20.338751877716042,19.13231528606232
"Propanoic acid, 2-oxo-",18.31955776679727,18.51017463476546,18.900717658446986,17.82452995731995,18.96000390401945,18.31955776679727,19.187581048044294,18.654648987048752,17.008970665430454,,,,21.902918544862835
"Propiophenone, 3',4'-dimethoxy-",22.808118801822154,22.36485659826712,22.36485659826712,21.503306389438173,22.077884833120095,22.808118801822154,21.126766697652876,22.509236928917154,22.77394850710385,23.998791804143277,25.346447218319824,24.80567999357708,
Propylamine,13.615944742457838,8.228155816633913,5.363007628638211,11.163562767389994,9.12695566034981,10.719361350735484,8.078487821599968,,,11.587134843843792,12.12741999060478,13.552372804743326,16.400864662600988
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",18.545485015279446,18.654648987048752,19.884317064186444,18.98218827458316,18.745132360237974,18.525704336610854,18.71327863091568,18.745132360237974,19.976539642816576,,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",18.11054732763668,20.31399972837066,17.063095861840058,22.553503852544203,15.726376172909594,17.208089233365254,17.031543092625643,19.712597982204976,19.162048859244987,,24.732805727418683,24.38950884543929,
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",,15.990609099325692,16.215655550561845,16.374401143949182,17.279278563921903,15.556151213099971,16.400864662600988,15.91067078511715,14.69237703780166,18.26504526976658,18.26504526976658,17.756079080811524,18.42569287061068
Pyroglutamic acid,32.507302960909506,32.81957410394571,32.507302960909506,33.16415523395678,31.841218981674704,31.967927527737817,32.81957410394571,32.81957410394571,31.967927527737817,33.78761740019422,34.106248246560654,33.78761740019422,31.32464405083582
Pyrrole-2-carboxylic acid,27.591961596404175,27.871164462809755,29.69514394551681,26.688296250205116,28.973383738146165,29.422150649678,28.973383738146165,29.037719087970096,28.020814950435433,27.871164462809755,28.51228500809141,28.751020472792,29.299028451679874
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",18.745132360237974,19.490728410067863,17.373283717777664,22.41266987563089,15.91067078511715,17.240062989090028,19.569789218228394,18.457698982857444,16.173385070384008,24.05735318243702,22.77394850710385,23.63614345718412,
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",,,,13.872006254545205,,,,,,,,,
Quazodine,22.553503852544203,23.821254036692288,26.083108472505163,26.6201800912091,,26.336013775850347,23.998791804143277,25.23727152069106,27.35080930430649,,,,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",22.30432585442568,22.30432585442568,24.127664019786877,,22.962755382669226,23.430921085529484,23.09652677510476,23.285680757322435,22.337274437811843,,23.758738379142873,23.821254036692288,22.337274437811843
"Quinoline, 2,4-dimethyl-",16.942297672250053,16.856624003438768,16.824449814739356,16.824449814739356,17.82452995731995,17.44445169377594,17.511627210159055,16.51427461510479,16.942297672250053,20.598247082283425,21.330812193706336,20.401555028459068,
Ribitol,14.978238346418712,12.986523748677923,,15.990609099325692,17.098247966664776,,16.72234370303497,,,17.098247966664776,16.51427461510479,17.54089681836928,18.545485015279446
"Ribonic acid, 2,3,4,5-tetrakis-",25.830536737492952,23.86783469526196,23.349674462827124,23.998791804143277,24.38950884543929,26.398894623732556,24.05735318243702,26.26246064579268,26.526117111734184,24.201821337409207,26.398894623732556,26.526117111734184,22.85174109462429
S-Methyl-L-cysteine,,,,,,16.76385170691238,,19.353575759503997,17.96954724511451,,,,
Salsoline,14.162606010462351,15.405088110114423,16.089133075325154,,,14.162606010462351,16.824449814739356,16.043041968213807,13.552372804743326,15.990609099325692,16.3316947026017,16.824449814739356,18.623209527049543
Sedoheptulose anhydride,24.5385143337438,24.95573487933232,25.830536737492952,24.99274750497457,23.998791804143277,26.083108472505163,25.74843576288559,24.880157984051962,24.60826210984006,,,,
Ser-Leu,20.69686745967054,22.337274437811843,9.996968364140749,22.438015312015946,,,18.011945809358853,20.764191715040603,20.338751877716042,21.170805030469182,22.509236928917154,21.60767614047673,23.162783849885912
Serine,31.841218981674704,32.507302960909506,32.18182717100087,32.337779097650085,31.967927527737817,32.18182717100087,32.18182717100087,32.18182717100087,32.337779097650085,34.106248246560654,,,32.507302960909506
Sertraline carbamoyl glucuronide,31.15675533695977,,31.841218981674704,,32.507302960909506,32.337779097650085,31.15675533695977,,32.18182717100087,30.457081396249325,,31.53197674890691,33.16415523395678
Sinomenin,,25.1843827915228,,,25.54861304074636,26.794125067765584,,,,,,,
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",18.96000390401945,,17.008970665430454,14.613893875629818,8.613126201398456,17.279278563921903,,20.465455927473617,19.94786825646556,,16.25524016795433,,
Spironolactone,,,,1.0445488937023468,,,,,,,,,
Stearic acid,,,,,,,,,,19.712597982204976,24.99274750497457,25.95667430850201,26.97864927073885
"Stigmast-5-ene, 3beta-",8.29113811998227,,8.900213460214147,7.237424327298849,5.871401689203946,8.900213460214147,8.228155816633913,4.355923871274419,7.967368779622313,11.787821025227434,12.572828378477455,13.790635235239417,16.53931803595402
Suberic acid,,16.374401143949182,14.330881153198353,12.884525409901453,15.405088110114423,12.381396768674305,12.631619337869559,13.99757220612477,13.872006254545205,16.215655550561845,17.803271822607126,,17.93598319593494
